ID,UserID,Department,UserRole,Connection,Timestamp,AccessLevel,AccessDuration,DeviceID,PatientID,IsAccessFail,IsSensitive,VisitDepartment,Year,Month,Day,Hour,Minute,Second,Label
74897,238,6,2,0,2024-01-02 09:24:37,2,241,72,17609,0,0,6,2024,1,2,9,24,37,0
30349,494,7,3,0,2024-01-03 10:12:27,1,75,154,15439,0,0,7,2024,1,3,10,12,27,0
56135,64,9,1,0,2024-01-02 13:02:03,3,93,8,17124,0,1,9,2024,1,2,13,2,3,0
47972,195,8,2,0,2024-01-03 09:34:39,1,107,67,9122,0,0,8,2024,1,3,9,34,39,0
71693,244,8,2,0,2024-01-02 09:33:57,2,86,76,3804,0,0,8,2024,1,2,9,33,57,0
35857,356,8,0,0,2024-01-01 00:18:54,2,276,60,4806,0,0,8,2024,1,1,0,18,54,0
91235,468,10,3,0,2024-01-03 22:53:49,3,231,122,8740,0,0,10,2024,1,3,22,53,49,0
9356,306,2,4,0,2024-01-01 16:08:03,2,117,27,6187,0,0,2,2024,1,1,16,8,3,0
20694,240,3,2,0,2024-01-01 22:31:19,2,136,95,11803,0,0,3,2024,1,1,22,31,19,0
63576,480,1,3,0,2024-01-01 14:08:27,2,131,63,2782,0,0,1,2024,1,1,14,8,27,0
95164,356,1,0,0,2024-01-02 21:53:06,2,110,140,8337,0,0,1,2024,1,2,21,53,6,0
11714,377,4,0,0,2024-01-02 16:06:02,2,116,105,15589,0,1,4,2024,1,2,16,6,2,0
50847,270,9,4,0,2024-01-01 04:56:08,3,74,8,11499,0,0,9,2024,1,1,4,56,8,0
4657,37,7,1,0,2024-01-03 02:49:27,2,277,42,16821,0,0,7,2024,1,3,2,49,27,0
77373,416,8,0,0,2024-01-02 13:49:09,3,127,134,18032,0,0,10,2024,1,2,13,49,9,0
91551,369,5,0,0,2024-01-01 22:04:46,2,160,11,16487,0,0,5,2024,1,1,22,4,46,0
1125,450,1,3,1,2024-01-01 12:51:03,2,90,22,10995,0,1,1,2024,1,1,12,51,3,0
95530,313,9,4,0,2024-01-01 00:08:48,1,155,185,3555,0,0,9,2024,1,1,0,8,48,0
88301,49,6,1,0,2024-01-03 03:16:33,2,154,140,16703,0,1,6,2024,1,3,3,16,33,0
68734,27,7,1,0,2024-01-03 15:10:39,2,185,81,849,0,1,7,2024,1,3,15,10,39,0
92355,391,10,0,1,2024-01-01 15:26:49,2,113,193,11166,0,0,10,2024,1,1,15,26,49,0
12508,211,7,2,0,2024-01-01 16:18:37,2,72,164,17058,0,0,7,2024,1,1,16,18,37,0
32071,32,7,1,0,2024-01-03 15:13:59,1,209,28,10558,0,1,7,2024,1,3,15,13,59,0
13489,58,8,1,0,2024-01-01 14:25:30,0,115,22,9665,0,1,8,2024,1,1,14,25,30,0
48624,456,2,3,0,2024-01-01 10:22:07,3,71,86,5133,0,1,2,2024,1,1,10,22,7,0
82063,199,6,2,0,2024-01-01 04:08:31,2,180,61,1066,0,0,6,2024,1,1,4,8,31,0
41568,241,4,2,0,2024-01-02 06:31:35,3,223,94,19113,0,0,4,2024,1,2,6,31,35,0
64961,255,3,4,0,2024-01-02 14:33:56,2,97,199,7342,0,0,4,2024,1,2,14,33,56,0
97876,29,3,1,0,2024-01-02 17:36:50,3,224,124,4326,1,0,4,2024,1,2,17,36,50,0
90396,382,9,0,0,2024-01-01 21:59:58,2,91,15,9320,0,0,9,2024,1,1,21,59,58,0
14462,55,4,1,0,2024-01-01 21:55:56,2,122,23,3567,0,0,5,2024,1,1,21,55,56,0
66337,81,6,1,0,2024-01-01 15:05:55,2,69,30,109,0,0,6,2024,1,1,15,5,55,0
91191,184,9,2,0,2024-01-01 16:41:26,0,62,29,1057,0,0,9,2024,1,1,16,41,26,0
2515,77,2,1,0,2024-01-02 23:58:05,2,168,169,13904,0,0,2,2024,1,2,23,58,5,0
1937,451,8,3,0,2024-01-03 05:06:27,2,233,87,803,0,0,8,2024,1,3,5,6,27,0
76887,217,2,2,0,2024-01-03 12:51:15,3,287,158,6563,0,0,2,2024,1,3,12,51,15,0
62873,433,10,3,0,2024-01-01 04:41:24,2,219,41,4796,0,0,10,2024,1,1,4,41,24,0
39330,308,1,4,0,2024-01-02 10:42:31,2,272,115,16695,0,0,1,2024,1,2,10,42,31,0
30489,179,4,2,0,2024-01-03 05:41:49,2,67,166,9211,0,0,4,2024,1,3,5,41,49,0
37568,87,2,1,0,2024-01-02 13:02:11,2,216,68,12096,0,0,2,2024,1,2,13,2,11,0
7462,496,9,3,0,2024-01-02 13:27:03,2,128,44,19670,0,0,9,2024,1,2,13,27,3,0
71019,433,10,3,0,2024-01-01 05:41:12,3,61,88,9302,0,0,10,2024,1,1,5,41,12,0
5476,286,6,4,1,2024-01-03 05:38:26,2,299,87,4378,0,0,6,2024,1,3,5,38,26,0
66811,163,6,2,0,2024-01-03 14:59:04,1,166,192,3602,0,0,6,2024,1,3,14,59,4,0
19080,314,9,4,0,2024-01-02 16:53:27,2,133,105,16238,0,0,9,2024,1,2,16,53,27,0
32432,285,8,4,0,2024-01-01 21:07:10,2,94,5,7908,0,0,8,2024,1,1,21,7,10,0
37614,473,2,3,0,2024-01-03 22:20:51,2,238,169,16755,0,0,2,2024,1,3,22,20,51,0
8758,451,2,3,0,2024-01-01 20:20:27,2,164,108,2422,0,0,2,2024,1,1,20,20,27,0
375,176,6,2,0,2024-01-01 22:04:08,2,255,138,17473,0,0,6,2024,1,1,22,4,8,0
61490,45,7,1,0,2024-01-02 17:34:20,2,86,41,4486,0,0,7,2024,1,2,17,34,20,0
60191,148,1,2,0,2024-01-01 05:31:40,2,228,87,15031,0,0,1,2024,1,1,5,31,40,0
93089,125,1,2,0,2024-01-02 22:08:23,2,71,34,5308,0,0,1,2024,1,2,22,8,23,0
41597,12,9,1,0,2024-01-02 00:08:17,0,179,161,3875,0,0,9,2024,1,2,0,8,17,0
34786,439,10,3,0,2024-01-01 13:16:28,3,228,35,11784,0,1,10,2024,1,1,13,16,28,0
98636,247,8,2,0,2024-01-03 11:31:01,2,295,13,16201,0,0,6,2024,1,3,11,31,1,0
43983,93,9,1,0,2024-01-01 14:39:06,3,77,70,12851,0,0,9,2024,1,1,14,39,6,0
95799,140,7,2,0,2024-01-02 06:58:33,2,160,5,3113,0,0,7,2024,1,2,6,58,33,0
22575,329,7,4,0,2024-01-03 17:20:24,2,291,193,1531,0,0,7,2024,1,3,17,20,24,0
42808,206,4,2,0,2024-01-03 01:13:57,2,90,20,12733,0,0,4,2024,1,3,1,13,57,0
79547,154,1,2,0,2024-01-01 11:45:04,2,288,126,10469,0,0,2,2024,1,1,11,45,4,0
99833,9,7,1,0,2024-01-02 01:09:42,0,238,121,14611,0,0,7,2024,1,2,1,9,42,0
5709,120,4,2,0,2024-01-02 03:32:23,1,266,138,1960,0,0,4,2024,1,2,3,32,23,0
46168,29,10,1,0,2024-01-03 09:01:47,2,273,59,5993,0,1,10,2024,1,3,9,1,47,0
98576,188,3,2,0,2024-01-03 12:54:13,2,169,91,14405,0,0,3,2024,1,3,12,54,13,0
26404,287,1,4,0,2024-01-02 20:15:19,3,271,198,7662,0,0,1,2024,1,2,20,15,19,0
78334,258,3,4,0,2024-01-03 01:37:36,3,167,141,10703,1,0,3,2024,1,3,1,37,36,0
87167,134,5,2,0,2024-01-03 22:11:55,2,199,43,10464,0,0,5,2024,1,3,22,11,55,0
86485,416,8,0,0,2024-01-03 16:21:55,2,122,65,4915,0,0,8,2024,1,3,16,21,55,0
9752,471,4,3,0,2024-01-01 22:20:59,2,185,117,455,0,1,4,2024,1,1,22,20,59,0
28111,213,8,2,0,2024-01-02 00:14:21,2,132,72,15076,0,0,8,2024,1,2,0,14,21,0
29764,238,5,2,0,2024-01-02 15:59:50,2,267,70,5530,0,0,5,2024,1,2,15,59,50,0
84630,342,10,4,0,2024-01-03 06:19:38,2,65,133,12880,0,0,10,2024,1,3,6,19,38,0
76135,489,1,3,0,2024-01-01 09:25:33,2,202,107,17717,0,0,1,2024,1,1,9,25,33,0
13977,42,9,1,0,2024-01-01 09:14:26,2,171,151,4856,0,1,9,2024,1,1,9,14,26,0
23054,231,6,2,0,2024-01-02 00:51:04,1,74,184,18779,0,0,6,2024,1,2,0,51,4,0
42451,112,10,2,0,2024-01-01 09:31:24,2,164,138,11628,0,0,10,2024,1,1,9,31,24,0
14833,241,3,2,0,2024-01-03 05:08:32,2,120,28,13298,0,0,3,2024,1,3,5,8,32,0
38643,361,1,0,0,2024-01-01 05:32:53,2,144,146,8763,0,1,1,2024,1,1,5,32,53,0
76878,61,4,1,0,2024-01-01 17:33:13,3,64,36,1706,0,0,4,2024,1,1,17,33,13,0
22834,18,4,1,0,2024-01-01 03:17:07,0,297,36,13497,0,0,4,2024,1,1,3,17,7,0
67853,258,7,4,0,2024-01-01 03:20:10,2,228,51,18492,0,0,7,2024,1,1,3,20,10,0
82541,59,3,1,0,2024-01-03 11:33:40,2,82,169,411,0,0,3,2024,1,3,11,33,40,0
55947,139,3,2,0,2024-01-01 06:32:34,3,173,100,9469,0,0,3,2024,1,1,6,32,34,0
56080,466,10,3,0,2024-01-01 00:21:58,2,129,18,19218,0,0,10,2024,1,1,0,21,58,0
50443,340,1,4,0,2024-01-02 23:23:52,2,140,81,4043,0,0,1,2024,1,2,23,23,52,0
7984,155,3,2,0,2024-01-02 21:39:04,3,211,196,7523,0,0,3,2024,1,2,21,39,4,0
67894,240,1,2,0,2024-01-02 04:57:21,1,94,106,1573,0,0,1,2024,1,2,4,57,21,0
62821,421,3,0,0,2024-01-03 05:35:01,2,294,76,12387,0,0,3,2024,1,3,5,35,1,0
88671,304,7,4,0,2024-01-02 13:44:07,2,115,70,980,0,0,7,2024,1,2,13,44,7,0
70565,246,1,2,0,2024-01-03 16:05:37,2,193,17,18116,0,0,1,2024,1,3,16,5,37,0
59198,431,2,3,0,2024-01-01 23:01:56,2,247,100,15942,0,0,2,2024,1,1,23,1,56,0
10557,301,10,4,0,2024-01-03 23:21:18,3,110,130,18695,0,0,4,2024,1,3,23,21,18,0
47944,412,10,0,0,2024-01-02 05:33:56,0,277,157,1102,0,0,10,2024,1,2,5,33,56,0
98445,58,8,1,0,2024-01-02 12:22:14,2,152,91,5653,0,0,8,2024,1,2,12,22,14,0
7510,334,9,4,0,2024-01-03 10:06:36,2,279,44,7664,0,0,9,2024,1,3,10,6,36,0
37971,191,3,2,0,2024-01-03 10:42:28,2,241,147,16659,0,0,3,2024,1,3,10,42,28,0
53532,82,7,1,0,2024-01-01 06:04:27,2,209,76,19767,0,1,7,2024,1,1,6,4,27,0
85050,492,9,3,0,2024-01-01 15:26:27,2,170,14,9110,0,0,9,2024,1,1,15,26,27,0
38518,37,7,1,0,2024-01-03 04:23:20,3,267,57,6344,0,0,7,2024,1,3,4,23,20,0
12774,62,4,1,0,2024-01-03 11:02:02,0,155,131,871,0,0,4,2024,1,3,11,2,2,0
95001,167,6,2,0,2024-01-02 12:36:39,2,76,106,15425,0,0,6,2024,1,2,12,36,39,0
28247,9,6,1,0,2024-01-03 21:42:38,2,66,28,16662,0,0,6,2024,1,3,21,42,38,0
23570,242,2,2,0,2024-01-03 04:14:25,1,193,58,9449,0,0,2,2024,1,3,4,14,25,0
16963,195,4,2,1,2024-01-01 11:28:47,3,166,66,11841,0,0,4,2024,1,1,11,28,47,0
86550,227,9,2,0,2024-01-01 23:18:05,2,147,164,4002,0,0,9,2024,1,1,23,18,5,0
39858,71,9,1,0,2024-01-03 10:02:59,1,80,124,856,0,0,9,2024,1,3,10,2,59,0
81190,21,3,1,0,2024-01-01 17:09:14,2,259,147,15228,0,1,3,2024,1,1,17,9,14,0
66779,91,1,1,0,2024-01-01 14:47:33,2,225,118,4636,0,0,1,2024,1,1,14,47,33,0
32509,259,4,4,0,2024-01-02 11:29:29,2,143,165,4335,0,0,7,2024,1,2,11,29,29,0
75965,57,8,1,0,2024-01-01 02:46:40,3,248,125,3222,0,0,8,2024,1,1,2,46,40,0
84982,382,7,0,0,2024-01-03 06:30:15,2,290,45,8472,0,0,7,2024,1,3,6,30,15,0
6756,373,2,0,0,2024-01-01 00:28:01,2,251,113,17002,0,1,2,2024,1,1,0,28,1,0
48797,263,4,4,0,2024-01-02 21:28:57,2,277,184,14103,0,0,4,2024,1,2,21,28,57,0
51063,74,5,1,0,2024-01-01 00:43:54,3,226,31,5663,0,0,5,2024,1,1,0,43,54,0
79159,338,6,4,0,2024-01-03 21:42:00,2,141,173,8891,0,0,6,2024,1,3,21,42,0,0
26456,274,9,4,1,2024-01-01 13:59:24,2,145,182,4290,0,0,9,2024,1,1,13,59,24,0
14178,102,3,2,0,2024-01-03 23:36:54,2,202,124,4275,0,0,3,2024,1,3,23,36,54,0
28213,343,1,4,0,2024-01-01 03:56:43,2,188,10,2626,0,0,7,2024,1,1,3,56,43,0
67852,294,6,4,0,2024-01-02 12:31:19,0,258,27,4724,0,0,6,2024,1,2,12,31,19,0
42515,98,3,1,0,2024-01-03 20:10:23,3,204,170,862,0,0,7,2024,1,3,20,10,23,0
75016,191,6,2,0,2024-01-02 10:05:59,2,284,49,9927,0,0,6,2024,1,2,10,5,59,0
64781,228,3,2,0,2024-01-03 17:25:51,3,232,130,19572,0,0,3,2024,1,3,17,25,51,0
74672,240,1,2,0,2024-01-02 20:30:49,2,177,186,12090,0,0,1,2024,1,2,20,30,49,0
27721,399,9,0,0,2024-01-03 23:26:44,2,101,192,18449,0,0,9,2024,1,3,23,26,44,0
99070,353,9,0,0,2024-01-03 12:03:49,2,224,84,11397,0,0,9,2024,1,3,12,3,49,0
56148,144,2,2,0,2024-01-02 06:14:16,2,88,171,19970,0,0,2,2024,1,2,6,14,16,0
65090,272,5,4,0,2024-01-02 17:56:38,2,241,43,11713,0,0,5,2024,1,2,17,56,38,0
94694,442,1,3,1,2024-01-01 17:43:57,3,264,70,14894,0,0,1,2024,1,1,17,43,57,0
85211,197,8,2,1,2024-01-03 05:50:44,2,279,196,5780,0,0,8,2024,1,3,5,50,44,0
69724,341,4,4,0,2024-01-01 10:56:22,2,65,147,11135,0,0,4,2024,1,1,10,56,22,0
22202,132,10,2,0,2024-01-03 15:05:40,2,174,45,8825,0,0,10,2024,1,3,15,5,40,0
13474,30,10,1,0,2024-01-02 22:45:33,3,294,197,8298,0,0,10,2024,1,2,22,45,33,0
46512,449,8,3,0,2024-01-01 15:48:32,2,271,162,9254,0,0,8,2024,1,1,15,48,32,0
11332,183,5,2,0,2024-01-01 21:11:43,2,219,141,13867,0,0,5,2024,1,1,21,11,43,0
76485,208,7,2,0,2024-01-02 15:10:52,2,292,104,11235,0,0,7,2024,1,2,15,10,52,0
76913,325,7,4,0,2024-01-02 06:55:17,2,102,6,14177,0,0,7,2024,1,2,6,55,17,0
8389,262,3,4,0,2024-01-01 17:01:52,0,61,65,10497,0,0,3,2024,1,1,17,1,52,0
4875,500,2,3,0,2024-01-01 23:36:30,2,162,110,16120,0,1,2,2024,1,1,23,36,30,0
82272,291,9,4,0,2024-01-02 00:10:53,1,68,181,16604,0,0,9,2024,1,2,0,10,53,0
31709,340,9,4,0,2024-01-02 02:22:46,0,287,148,16515,0,0,9,2024,1,2,2,22,46,0
3785,299,4,4,0,2024-01-02 10:21:59,2,86,190,8194,0,0,4,2024,1,2,10,21,59,0
54025,363,9,0,0,2024-01-01 05:05:46,1,280,92,18647,0,0,9,2024,1,1,5,5,46,0
67988,444,7,3,0,2024-01-02 03:05:35,2,284,11,6466,0,1,7,2024,1,2,3,5,35,0
38818,444,4,3,0,2024-01-01 00:06:22,3,167,35,9622,0,0,4,2024,1,1,0,6,22,0
7111,439,3,3,0,2024-01-02 17:52:01,2,140,103,14160,0,0,3,2024,1,2,17,52,1,0
89320,275,7,4,0,2024-01-02 04:46:27,2,236,1,19706,0,0,7,2024,1,2,4,46,27,0
70797,499,6,3,0,2024-01-02 17:00:54,2,81,192,3360,0,0,6,2024,1,2,17,0,54,0
57095,282,4,4,0,2024-01-02 13:40:32,3,272,107,4129,0,0,4,2024,1,2,13,40,32,0
63450,266,5,4,0,2024-01-02 10:49:10,2,70,75,13982,0,0,1,2024,1,2,10,49,10,0
24790,116,1,2,0,2024-01-02 22:23:07,3,285,168,3632,0,0,1,2024,1,2,22,23,7,0
57955,6,5,1,0,2024-01-01 15:01:25,2,186,179,3499,0,1,5,2024,1,1,15,1,25,0
49879,232,3,2,0,2024-01-02 12:22:39,2,207,167,6346,0,0,3,2024,1,2,12,22,39,0
53612,5,6,1,0,2024-01-03 01:46:08,1,251,21,6461,0,0,6,2024,1,3,1,46,8,0
3064,468,7,3,0,2024-01-01 01:07:29,2,213,41,15986,0,0,7,2024,1,1,1,7,29,0
14331,339,4,4,0,2024-01-01 21:17:18,2,105,50,19088,0,0,4,2024,1,1,21,17,18,0
65881,102,8,2,0,2024-01-02 20:23:20,2,236,38,18172,0,0,8,2024,1,2,20,23,20,0
62603,372,6,0,0,2024-01-02 03:43:51,2,111,60,2508,0,1,6,2024,1,2,3,43,51,0
24229,100,2,1,0,2024-01-03 20:23:06,2,137,179,11568,0,0,2,2024,1,3,20,23,6,0
70588,372,3,0,0,2024-01-03 01:10:49,2,158,137,6417,0,0,3,2024,1,3,1,10,49,0
16899,470,6,3,0,2024-01-03 15:33:01,2,281,14,13072,0,0,6,2024,1,3,15,33,1,0
57530,132,1,2,0,2024-01-01 10:50:53,2,193,109,8361,0,0,1,2024,1,1,10,50,53,0
19302,442,6,3,0,2024-01-03 15:59:54,2,265,40,19897,0,0,6,2024,1,3,15,59,54,0
41029,209,2,2,0,2024-01-02 17:34:29,2,129,50,19435,0,0,2,2024,1,2,17,34,29,0
7598,78,3,1,0,2024-01-01 13:54:21,2,80,133,19196,0,0,3,2024,1,1,13,54,21,0
70030,265,6,4,0,2024-01-01 22:46:17,3,286,94,7496,0,0,6,2024,1,1,22,46,17,0
3716,395,4,0,0,2024-01-02 16:48:06,3,73,107,10911,0,0,4,2024,1,2,16,48,6,0
53165,410,6,0,0,2024-01-03 10:42:25,2,190,41,4823,0,1,6,2024,1,3,10,42,25,0
64584,74,2,1,0,2024-01-01 01:51:14,2,299,89,1847,0,0,2,2024,1,1,1,51,14,0
1547,365,1,0,0,2024-01-01 14:23:16,2,286,154,19208,0,0,1,2024,1,1,14,23,16,0
85700,57,6,1,1,2024-01-02 20:13:13,2,243,167,7016,0,0,6,2024,1,2,20,13,13,0
39807,8,6,1,0,2024-01-02 01:56:06,2,75,189,3899,0,0,6,2024,1,2,1,56,6,0
42050,293,1,4,0,2024-01-01 11:31:27,2,182,18,10401,1,0,1,2024,1,1,11,31,27,0
56853,121,2,2,0,2024-01-03 00:59:24,3,290,77,152,0,0,3,2024,1,3,0,59,24,0
92471,185,1,2,0,2024-01-01 01:39:00,2,178,160,7662,0,0,1,2024,1,1,1,39,0,0
89789,80,8,1,0,2024-01-02 06:01:41,1,115,136,15451,0,1,8,2024,1,2,6,1,41,0
40749,32,5,1,0,2024-01-02 16:26:38,2,254,188,14793,0,0,8,2024,1,2,16,26,38,0
46755,348,8,4,0,2024-01-02 01:19:18,2,119,118,1328,0,0,8,2024,1,2,1,19,18,0
6778,287,10,4,0,2024-01-03 23:04:39,3,206,33,12667,0,0,10,2024,1,3,23,4,39,0
75417,180,6,2,1,2024-01-03 14:41:44,2,264,35,5283,0,0,6,2024,1,3,14,41,44,0
87650,93,5,1,0,2024-01-01 09:26:57,2,74,118,13410,0,0,5,2024,1,1,9,26,57,0
76897,389,10,0,0,2024-01-02 05:45:24,2,63,30,11039,0,1,10,2024,1,2,5,45,24,0
64358,138,8,2,0,2024-01-01 11:54:01,2,242,95,4566,0,0,8,2024,1,1,11,54,1,0
6674,83,9,1,0,2024-01-03 11:39:20,2,257,49,16109,0,0,9,2024,1,3,11,39,20,0
